concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
40765544,40654125,Is a,2018-06-15,2099-12-31,
40765544,40765551,Panel contains,1970-01-01,2099-12-31,
40765544,45875968,Is a,1970-01-01,2099-12-31,
40765546,3025315,Panel contains,1970-01-01,2099-12-31,
40765546,45875968,Is a,1970-01-01,2099-12-31,
40765547,3025315,Panel contains,1970-01-01,2099-12-31,
40765547,45875968,Is a,1970-01-01,2099-12-31,
40765579,3025315,Panel contains,1970-01-01,2099-12-31,
40765579,40654125,Is a,2018-06-15,2099-12-31,
40765579,45875968,Is a,1970-01-01,2099-12-31,
40765588,3025315,Panel contains,1970-01-01,2099-12-31,
40765588,45875968,Is a,1970-01-01,2099-12-31,
40765790,40766311,Panel contains,1970-01-01,2099-12-31,
40765790,45875968,Is a,1970-01-01,2099-12-31,
40765796,40766239,Panel contains,1970-01-01,2099-12-31,
40765796,45875968,Is a,1970-01-01,2099-12-31,
316866,134057,Is a,2012-01-31,2099-12-31,
316866,4279525,Subsumes,2011-07-31,2099-12-31,
318736,378735,Subsumes,2011-07-31,2099-12-31,
321588,134057,Is a,2011-07-31,2099-12-31,
321588,440142,Is a,2011-07-31,2099-12-31,
321588,4027255,Subsumes,2011-07-31,2099-12-31,
321588,4239975,Subsumes,2011-07-31,2099-12-31,
321588,44784217,Subsumes,2014-01-31,2099-12-31,
321588,4311280,Subsumes,2011-07-31,2099-12-31,
372887,376106,Is a,2011-07-31,2099-12-31,
372887,378735,Subsumes,2011-07-31,2099-12-31,
374639,436096,Is a,2020-03-09,2099-12-31,
374639,443783,Is a,2011-07-31,2099-12-31,
1150808,1150771,Constitutes,2005-04-04,2099-12-31,
1150837,1150866,Consists of,2005-04-04,2099-12-31,
1169577,19020053,SPL - RxNorm,2019-12-08,2099-12-31,
1174888,19133767,RxNorm ing of,2009-03-02,2099-12-31,
1174888,21603408,RxNorm - ATC pr up,2020-06-01,2099-12-31,
1174888,21603454,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1174888,21603457,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1174888,21604348,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1174888,36216121,RxNorm ing of,2016-08-01,2099-12-31,
1174888,40002706,RxNorm ing of,2005-04-04,2099-12-31,
1183686,19125062,SPL - RxNorm,2020-02-09,2099-12-31,
40758251,37028961,Is a,1970-01-01,2099-12-31,
40758304,40758298,Contained in panel,1970-01-01,2099-12-31,
40758307,3020891,Panel contains,1970-01-01,2099-12-31,
40758307,3036277,Panel contains,1970-01-01,2099-12-31,
40758307,40758298,Contained in panel,1970-01-01,2099-12-31,
40758307,42528763,Panel contains,1970-01-01,2099-12-31,
40758528,3004410,Panel contains,1970-01-01,2099-12-31,
40758547,3036277,Panel contains,1970-01-01,2099-12-31,
40762523,45876110,Is a,1970-01-01,2099-12-31,
19073094,1204440,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,1332449,Consists of,2005-04-04,2099-12-31,
19073094,1580772,RxNorm - SPL,2019-01-13,2099-12-31,
19073094,1721926,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,35507196,RxNorm - SPL,2018-11-25,2099-12-31,
19073094,36154514,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,36157610,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,36217722,RxNorm is a,2016-08-01,2099-12-31,
19073094,36474269,RxNorm - SPL,2017-12-14,2099-12-31,
19073094,42801338,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,44340844,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,44347652,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,44352163,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,44356491,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,44359823,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,44364017,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45621505,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45625202,Mapped from,2013-10-07,2099-12-31,
19073094,45625202,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45626985,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45630738,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45632166,Mapped from,1970-01-01,2099-12-31,
19073094,45632166,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45634815,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45637740,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45641539,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45652692,Mapped from,1970-01-01,2099-12-31,
19073094,45652692,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45658886,Mapped from,1970-01-01,2099-12-31,
19073094,45658886,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45663643,Mapped from,2013-10-07,2099-12-31,
19073094,45663643,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45672363,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45678678,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45679221,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45683466,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45684543,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45692062,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45695190,Mapped from,1970-01-01,2099-12-31,
19073094,45695190,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,45705097,Mapped from,1970-01-01,2099-12-31,
19073094,45705097,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45779408,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45789563,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45789819,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45792741,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45799832,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45800467,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45803876,RxNorm - SPL,2015-01-29,2099-12-31,
19073094,45894579,RxNorm - SPL,2015-03-26,2099-12-31,
19073094,46238234,RxNorm - SPL,2015-07-08,2099-12-31,
19073094,46239043,RxNorm - SPL,2015-07-08,2099-12-31,
19073094,46242317,RxNorm - SPL,2015-07-08,2099-12-31,
19073094,46243254,RxNorm - SPL,2015-07-08,2099-12-31,
19073094,46244181,RxNorm - SPL,2015-07-08,2099-12-31,
19073094,46288077,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,46296933,RxNorm - SPL,1970-01-01,2099-12-31,
19073094,46305102,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,798946,RxNorm - SPL,2020-03-08,2099-12-31,
19075601,970800,RxNorm - SPL,2019-08-18,2099-12-31,
19075601,35105032,RxNorm - SPL,2020-08-09,2099-12-31,
19075601,35506945,RxNorm - SPL,2018-11-25,2099-12-31,
19075601,35903102,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,35903160,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,36150842,RxNorm - SPL,2018-09-23,2099-12-31,
19075601,36152183,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,36152626,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,42801766,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,42803038,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,42881000,RxNorm - SPL,2020-02-09,2099-12-31,
19075601,44342875,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,44343073,RxNorm - SPL,2018-09-23,2099-12-31,
19075601,44350810,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,44358904,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,44360674,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,44361400,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45631756,Mapped from,1970-01-01,2099-12-31,
19075601,45631756,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45642829,Mapped from,1970-01-01,2099-12-31,
19075601,45642829,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45647267,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45656042,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45660082,Mapped from,1970-01-01,2099-12-31,
19075601,45660082,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45662947,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45669527,Mapped from,1970-01-01,2099-12-31,
19075601,45669527,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45674103,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45686879,Mapped from,1970-01-01,2099-12-31,
19075601,45686879,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45705521,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45707180,Mapped from,1970-01-01,2099-12-31,
19075601,45707180,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,45780494,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45782876,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45801511,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45802891,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,45804071,RxNorm - SPL,2015-01-29,2099-12-31,
19075601,46243041,RxNorm - SPL,2015-07-08,2099-12-31,
19075601,46243614,RxNorm - SPL,2015-07-08,2099-12-31,
19075601,46295242,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,46302465,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,46304570,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,46307705,RxNorm - SPL,1970-01-01,2099-12-31,
19075601,46310187,RxNorm - SPL,1970-01-01,2099-12-31,
19077344,36219948,RxNorm is a,2016-08-01,2099-12-31,
19077344,42804303,RxNorm - SPL,1970-01-01,2099-12-31,
19077344,44352123,RxNorm - SPL,1970-01-01,2099-12-31,
19077344,45638829,Mapped from,1970-01-01,2099-12-31,
19077344,45638829,RxNorm - SPL,1970-01-01,2099-12-31,
19077344,45705901,Mapped from,1970-01-01,2099-12-31,
19077344,45705901,RxNorm - SPL,1970-01-01,2099-12-31,
440142,440142,Mapped from,1970-01-01,2099-12-31,
440142,440142,Maps to,1970-01-01,2099-12-31,
440142,4115390,Is a,2011-07-31,2099-12-31,
440921,440921,Mapped from,1970-01-01,2099-12-31,
440921,440921,Maps to,1970-01-01,2099-12-31,
440921,4114605,Occurs before,2011-07-31,2099-12-31,
1115008,1115008,Mapped from,1970-01-01,2099-12-31,
1115008,1115008,Maps to,1970-01-01,2099-12-31,
1115008,21603454,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1115008,21604099,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1115008,21604348,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1115008,36215488,RxNorm ing of,2016-08-01,2099-12-31,
1115008,36215489,RxNorm ing of,2016-08-01,2099-12-31,
1115008,45893274,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1177480,1177480,Mapped from,1970-01-01,2099-12-31,
1177480,1177480,Maps to,1970-01-01,2099-12-31,
1177480,1588667,Mapped from,2016-05-02,2099-12-31,
1177480,1588667,RxNorm - ATC pr lat,2020-06-01,2099-12-31,
1177480,19081494,RxNorm ing of,2005-04-04,2099-12-31,
1177480,21600375,Mapped from,2014-12-01,2099-12-31,
1177480,21600375,RxNorm - ATC pr lat,2020-06-01,2099-12-31,
1177480,21603454,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1177480,21604049,Mapped from,2014-12-01,2099-12-31,
1177480,21604049,RxNorm - ATC pr lat,2020-06-01,2099-12-31,
1177480,21604099,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1177480,21604108,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1177480,21604348,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1177480,21604371,RxNorm - ATC sec up,2020-06-01,2099-12-31,
1177480,36214107,RxNorm ing of,2016-08-01,2099-12-31,
1332449,1332449,Mapped from,1970-01-01,2099-12-31,
1332449,1332449,Maps to,1970-01-01,2099-12-31,
1332450,1332450,Mapped from,1970-01-01,2099-12-31,
1332450,1332450,Maps to,1970-01-01,2099-12-31,
21600038,21600039,Subsumes,2012-08-15,2099-12-31,
21600039,21600038,Is a,2012-08-15,2099-12-31,
21600315,21600316,Subsumes,2012-08-15,2099-12-31,
21600316,21600315,Is a,2012-08-15,2099-12-31,
21600363,21600375,Subsumes,2012-08-15,2099-12-31,
21600375,1177480,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
21600375,1177480,Maps to,2014-12-01,2099-12-31,
21600375,21600363,Is a,2012-08-15,2099-12-31,
21600474,21600475,Subsumes,2012-08-15,2099-12-31,
21600474,21600477,Subsumes,2012-08-15,2099-12-31,
21600475,21600474,Is a,2012-08-15,2099-12-31,
21600477,21600474,Is a,2012-08-15,2099-12-31,
21600959,21601136,Subsumes,2012-08-15,2099-12-31,
21601136,21600959,Is a,2012-08-15,2099-12-31,
21601136,21601167,Subsumes,2012-08-15,2099-12-31,
21601167,21601136,Is a,2012-08-15,2099-12-31,
21601461,21601541,Subsumes,2012-08-15,2099-12-31,
21601541,21601461,Is a,2012-08-15,2099-12-31,
21601541,21601542,Subsumes,2012-08-15,2099-12-31,
21601542,21601541,Is a,2012-08-15,2099-12-31,
21601542,21601543,Subsumes,2012-08-15,2099-12-31,
21601543,21601542,Is a,2012-08-15,2099-12-31,
21601728,21601729,Subsumes,2012-08-15,2099-12-31,
21601729,21601728,Is a,2012-08-15,2099-12-31,
21601805,1308216,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
21601805,1308216,Maps to,2020-06-01,2099-12-31,
21601832,21601833,Subsumes,2012-08-15,2099-12-31,
21601832,21601841,Subsumes,2012-08-15,2099-12-31,
21601833,21601832,Is a,2012-08-15,2099-12-31,
21601833,21601834,Subsumes,2012-08-15,2099-12-31,
21601833,21601835,Subsumes,2012-08-15,2099-12-31,
21601833,21601840,Subsumes,2012-08-15,2099-12-31,
21601834,21601833,Is a,2012-08-15,2099-12-31,
21601835,21601833,Is a,2012-08-15,2099-12-31,
21601840,21601833,Is a,2012-08-15,2099-12-31,
21601841,715848,Subsumes,2020-05-04,2099-12-31,
21601841,21601832,Is a,2012-08-15,2099-12-31,
21601854,21601880,Subsumes,2012-08-15,2099-12-31,
21601880,21601854,Is a,2012-08-15,2099-12-31,
21601880,21601887,Subsumes,2012-08-15,2099-12-31,
21601887,21601880,Is a,2012-08-15,2099-12-31,
21601903,1588687,Subsumes,2016-05-02,2099-12-31,
21601903,21601906,Subsumes,2012-08-15,2099-12-31,
21601903,45893493,Subsumes,2015-03-02,2099-12-31,
21601906,21601903,Is a,2012-08-15,2099-12-31,
21602004,21602016,Subsumes,2012-08-15,2099-12-31,
21602016,21602004,Is a,2012-08-15,2099-12-31,
21602099,21602119,Subsumes,2012-08-15,2099-12-31,
21602119,21602099,Is a,2012-08-15,2099-12-31,
21602159,21602160,Subsumes,2012-08-15,2099-12-31,
21602159,21602161,Subsumes,2012-08-15,2099-12-31,
21602159,21602162,Subsumes,2012-08-15,2099-12-31,
21602160,21602159,Is a,2012-08-15,2099-12-31,
21602161,21602159,Is a,2012-08-15,2099-12-31,
21602162,21602159,Is a,2012-08-15,2099-12-31,
21602585,21602588,Subsumes,2012-08-15,2099-12-31,
21602585,21602590,Subsumes,2012-08-15,2099-12-31,
21602585,21602596,Subsumes,2012-08-15,2099-12-31,
21602585,43534786,Subsumes,2013-08-05,2099-12-31,
21602588,21602585,Is a,2012-08-15,2099-12-31,
21602590,21602585,Is a,2012-08-15,2099-12-31,
21602596,21602585,Is a,2012-08-15,2099-12-31,
21603249,21603250,Subsumes,2012-08-15,2099-12-31,
21603250,21603249,Is a,2012-08-15,2099-12-31,
21603454,1115008,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21603454,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21603966,40254094,Subsumes,2012-08-15,2099-12-31,
21604016,21604018,Subsumes,2012-08-15,2099-12-31,
21604016,21604019,Subsumes,2012-08-15,2099-12-31,
21604018,21604016,Is a,2012-08-15,2099-12-31,
21604019,21604016,Is a,2012-08-15,2099-12-31,
21604036,21604049,Subsumes,2012-08-15,2099-12-31,
21604049,1177480,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
21604049,1177480,Maps to,2014-12-01,2099-12-31,
21604049,21604036,Is a,2012-08-15,2099-12-31,
21604099,1115008,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21604099,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21604108,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21604348,1115008,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21604348,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21604348,40002706,ATC - RxNorm,2020-06-01,2099-12-31,
21604371,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21605172,21605174,Subsumes,2012-08-15,2099-12-31,
21605172,21605179,Subsumes,2012-08-15,2099-12-31,
21605174,21605172,Is a,2012-08-15,2099-12-31,
21605179,21605172,Is a,2012-08-15,2099-12-31,
21605187,21605188,Subsumes,2012-08-15,2099-12-31,
21605188,21605187,Is a,2012-08-15,2099-12-31,
21605188,21605189,Subsumes,2012-08-15,2099-12-31,
21605189,21605188,Is a,2012-08-15,2099-12-31,
21605205,21605208,Subsumes,2012-08-15,2099-12-31,
21605205,21605210,Subsumes,2012-08-15,2099-12-31,
21605208,21605205,Is a,2012-08-15,2099-12-31,
21605210,21605205,Is a,2012-08-15,2099-12-31,
440921,4160875,Subsumes,2022-01-28,2099-12-31,
4094683,37116489,Subsumes,2022-01-28,2099-12-31,
255919,619741,Subsumes,2022-01-28,2099-12-31,
1531555,19080128,SPL - RxNorm,2022-04-10,2099-12-31,
727722,19080128,SPL - RxNorm,2022-04-10,2099-12-31,
19080128,1531555,RxNorm - SPL,2022-04-10,2099-12-31,
19080128,727722,RxNorm - SPL,2022-04-10,2099-12-31,
45876067,1988313,Subsumes,1970-01-01,2099-12-31,
1988879,40758030,Panel contains,1970-01-01,2099-12-31,
1988812,42528763,Panel contains,1970-01-01,2099-12-31,
21600327,21600316,Is a,2012-08-15,2099-12-31,
21600331,21600316,Is a,2012-08-15,2099-12-31,
21600332,21600316,Is a,2012-08-15,2099-12-31,
21600334,21600316,Is a,2012-08-15,2099-12-31,
21600468,21600466,Is a,2012-08-15,2099-12-31,
21600507,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21600972,21600976,Subsumes,2012-08-15,2099-12-31,
21601126,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21601168,21601167,Is a,2012-08-15,2099-12-31,
21601238,21600279,Subsumes,2012-08-15,2099-12-31,
21601238,21600315,Subsumes,2012-08-15,2099-12-31,
21601386,21603812,Subsumes,2012-08-15,2099-12-31,
21601488,1308216,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21601702,21601704,Subsumes,2012-08-15,2099-12-31,
21601702,21601706,Subsumes,2012-08-15,2099-12-31,
21601718,21601724,Subsumes,2012-08-15,2099-12-31,
21601718,21601728,Subsumes,2012-08-15,2099-12-31,
21601725,21601724,Is a,2012-08-15,2099-12-31,
21601726,21601724,Is a,2012-08-15,2099-12-31,
21601727,21601724,Is a,2012-08-15,2099-12-31,
21601780,21601779,Is a,2012-08-15,2099-12-31,
21601782,21601783,Subsumes,2012-08-15,2099-12-31,
21601782,21601801,Subsumes,2012-08-15,2099-12-31,
21601782,21601832,Subsumes,2012-08-15,2099-12-31,
21601784,21601783,Is a,2012-08-15,2099-12-31,
21601815,21601801,Is a,2012-08-15,2099-12-31,
21601836,21601833,Is a,2012-08-15,2099-12-31,
21601837,21601833,Is a,2012-08-15,2099-12-31,
21601838,21601833,Is a,2012-08-15,2099-12-31,
21601839,21601833,Is a,2012-08-15,2099-12-31,
21601842,21601841,Is a,2012-08-15,2099-12-31,
21601843,21601841,Is a,2012-08-15,2099-12-31,
21601853,21601854,Subsumes,2012-08-15,2099-12-31,
21601856,40083920,ATC - RxNorm,2020-06-01,2099-12-31,
21602017,21602004,Is a,2012-08-15,2099-12-31,
21602146,21602144,Is a,2012-08-15,2099-12-31,
21602163,21602166,Subsumes,2012-08-15,2099-12-31,
21602176,21602177,Subsumes,2012-08-15,2099-12-31,
21602466,1115008,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
21602466,1115008,Maps to,2014-12-01,2099-12-31,
21602504,21602496,Is a,2012-08-15,2099-12-31,
21602559,21602562,Subsumes,2012-08-15,2099-12-31,
21602586,21602585,Is a,2012-08-15,2099-12-31,
21602592,21602585,Is a,2012-08-15,2099-12-31,
21602818,21602796,Is a,2012-08-15,2099-12-31,
21603246,1588667,Subsumes,2016-05-02,2099-12-31,
21603248,21603249,Subsumes,2012-08-15,2099-12-31,
21603346,21603350,Subsumes,2012-08-15,2099-12-31,
21603346,21603352,Subsumes,2012-08-15,2099-12-31,
21603396,21603408,Subsumes,2012-08-15,2099-12-31,
21603427,21603409,Is a,2012-08-15,2099-12-31,
21603468,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21603550,21605187,Subsumes,2012-08-15,2099-12-31,
21603551,21603671,Subsumes,2012-08-15,2099-12-31,
21603813,21603812,Is a,2012-08-15,2099-12-31,
21603959,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21603968,1115008,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
21603968,1115008,Maps to,2014-12-01,2099-12-31,
21603968,21603966,Is a,2012-08-15,2099-12-31,
21603985,21603966,Is a,2012-08-15,2099-12-31,
21604015,21603932,Is a,2012-08-15,2099-12-31,
21604015,21604016,Subsumes,2012-08-15,2099-12-31,
21604017,21604016,Is a,2012-08-15,2099-12-31,
21604048,1115008,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
21604048,1115008,Maps to,2014-12-01,2099-12-31,
21604048,21604036,Is a,2012-08-15,2099-12-31,
21604100,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21604104,21604108,Subsumes,2012-08-15,2099-12-31,
21604267,1177480,ATC - RxNorm sec up,2020-06-01,2099-12-31,
21605177,21605172,Is a,2012-08-15,2099-12-31,
21605178,21605172,Is a,2012-08-15,2099-12-31,
21605204,21605187,Is a,2012-08-15,2099-12-31,
21605204,21605205,Subsumes,2012-08-15,2099-12-31,
21605206,21605205,Is a,2012-08-15,2099-12-31,
35105029,19078106,SPL - RxNorm,2020-08-09,2099-12-31,
35105261,19020053,SPL - RxNorm,2020-08-09,2099-12-31,
35111112,19020053,SPL - RxNorm,2020-08-09,2099-12-31,
35115602,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
35115730,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36153082,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36153878,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36153999,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36155101,19020053,SPL - RxNorm,2018-09-23,2099-12-31,
36155780,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36156196,19126352,SPL - RxNorm,2018-09-23,2099-12-31,
36156585,19078106,SPL - RxNorm,1970-01-01,2099-12-31,
36157637,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36158197,19125062,SPL - RxNorm,1970-01-01,2099-12-31,
36159152,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36244985,19125062,RxNorm inverse is a,2016-08-01,2099-12-31,
36246160,36217209,Has dose form group,2016-08-01,2099-12-31,
830261,1545959,SPL - RxNorm,2021-06-20,2099-12-31,
1127433,830253,RxNorm - SPL,2021-06-20,2099-12-31,
1127433,35501786,RxNorm - SPL,2021-06-20,2099-12-31,
1127433,35301993,RxNorm - SPL,2022-07-10,2099-12-31,
1127433,1324169,RxNorm - SPL,2022-07-10,2099-12-31,
1115171,825393,RxNorm - SPL,2021-05-09,2099-12-31,
75128,4151202,Subsumes,2011-07-31,2099-12-31,
77960,443357,Subsumes,2011-07-31,2099-12-31,
81151,4344271,Is a,2011-07-31,2099-12-31,
317009,320136,Is a,2011-07-31,2099-12-31,
318736,4141827,Subsumes,2011-07-31,2099-12-31,
321887,443784,Is a,2011-07-31,2099-12-31,
321887,4095631,Is a,2011-07-31,2099-12-31,
372887,4133611,Subsumes,2011-07-31,2099-12-31,
374639,4141827,Subsumes,2018-01-31,2099-12-31,
375415,437409,Subsumes,2011-07-31,2099-12-31,
36207527,1616722,Subsumes,1970-01-01,2099-12-31,
1618680,1616328,Subsumes,1970-01-01,2099-12-31,
36207527,1617032,Subsumes,1970-01-01,2099-12-31,
36210656,1616414,Subsumes,1970-01-01,2099-12-31,
36207527,37020116,Subsumes,1970-01-01,2099-12-31,
45876187,37020116,Subsumes,1970-01-01,2099-12-31,
45876071,1616414,Subsumes,1970-01-01,2099-12-31,
45876034,1617361,Subsumes,1970-01-01,2099-12-31,
1617000,37020116,Panel contains,1970-01-01,2099-12-31,
1616333,1617032,Panel contains,1970-01-01,2099-12-31,
1616617,3013721,Panel contains,1970-01-01,2099-12-31,
1616617,3006923,Panel contains,1970-01-01,2099-12-31,
1621298,46235505,Subsumes,2021-08-23,2099-12-31,
1621298,37020108,Subsumes,2021-08-23,2099-12-31,
1621298,37020032,Subsumes,2021-08-23,2099-12-31,
1621298,37020116,Subsumes,2021-08-23,2099-12-31,
1616854,1616722,Contained in panel,1970-01-01,2099-12-31,
1127433,36870404,RxNorm - SPL,2022-09-11,2099-12-31,
1539411,1542781,RxNorm - SPL,2021-12-12,2099-12-31,
1115171,1542799,RxNorm - SPL,2021-12-12,2099-12-31,
37402183,1713671,SPL - RxNorm,2022-11-13,2099-12-31,
37402209,19127921,SPL - RxNorm,2022-12-11,2099-12-31,
36208195,3006451,Subsumes,1970-01-01,2099-12-31,
36208195,3006734,Subsumes,1970-01-01,2099-12-31,
36208195,1761597,Subsumes,1970-01-01,2099-12-31,
36208195,3019406,Subsumes,1970-01-01,2099-12-31,
36210656,1761570,Subsumes,1970-01-01,2099-12-31,
45876033,1761597,Subsumes,1970-01-01,2099-12-31,
1761394,45875962,Is a,1970-01-01,2099-12-31,
36206173,1761982,Is a,1970-01-01,2099-12-31,
36206976,1761982,Is a,1970-01-01,2099-12-31,
1511248,1784294,RxNorm - SPL,2021-09-12,2099-12-31,
1115171,1365622,RxNorm - SPL,2021-09-12,2099-12-31,
1115171,1365524,RxNorm - SPL,2021-09-12,2099-12-31,
21605185,1125315,ATC - RxNorm pr up,2021-10-04,2099-12-31,
21603438,1124957,ATC - RxNorm pr up,2021-10-04,2099-12-31,
21603442,1124957,ATC - RxNorm pr up,2021-10-04,2099-12-31,
21605185,1124957,ATC - RxNorm pr up,2021-10-04,2099-12-31,
21600217,1361711,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21600570,1125315,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21600570,1361711,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21600676,1125315,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21600676,1361711,ATC - RxNorm sec up,2021-10-04,2099-12-31,
43534753,1539403,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21600872,1125315,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21600872,1361711,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21601214,1125315,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21601651,1125315,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21601651,1361711,ATC - RxNorm sec up,2021-10-04,2099-12-31,
21601901,1539403,ATC - RxNorm sec up,2021-10-04,2099-12-31,
43534775,1539403,ATC - RxNorm sec up,2021-10-04,2099-12-31,
40251722,1539403,ATC - RxNorm sec up,2021-10-04,2099-12-31,
