concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
4161390,Human epidermal growth factor receptor 2 gene detection by immunohistochemistry,Measurement,SNOMED,Procedure,S,433114000,2008-07-31,2099-12-31,
443597,Chronic kidney disease stage 3,Condition,SNOMED,Clinical Finding,S,433144002,2008-07-31,2099-12-31,
4200764,Human epidermal growth factor receptor 2 gene detection by fluorescence in situ hybridization,Measurement,SNOMED,Procedure,S,434363004,2008-07-31,2099-12-31,
763174,Decreased fat diet,Procedure,SNOMED,Procedure,S,436861000124104,2013-09-01,2099-12-31,
434490,Chill,Condition,SNOMED,Clinical Finding,S,43724002,2002-01-31,2099-12-31,
28060,Streptococcal sore throat,Condition,SNOMED,Clinical Finding,S,43878008,2002-01-31,2099-12-31,
4235813,Postoperative follow-up visit,Observation,SNOMED,Procedure,S,439740005,2009-01-31,2099-12-31,
4206235,Behavior to prevent infection,Observation,SNOMED,Observable Entity,S,439830001,2009-01-31,2099-12-31,
4209209,Behavior to prevent sun exposure,Observation,SNOMED,Observable Entity,S,440381005,2009-01-31,2099-12-31,
201826,Type 2 diabetes mellitus,Condition,SNOMED,Clinical Finding,S,44054006,2002-01-31,2099-12-31,
40480480,Endoscopic exteriorization of third ventricle,Procedure,SNOMED,Procedure,S,441763001,2009-07-31,2099-12-31,
36713251,Tree nut,Observation,SNOMED,Substance,S,442571000124108,2014-09-01,2099-12-31,
440925,Suicide,Observation,SNOMED,Clinical Finding,S,44301001,2002-01-31,2099-12-31,
40480160,Pathological fracture due to osteoporosis,Condition,SNOMED,Clinical Finding,S,443165006,2010-01-31,2099-12-31,
40481459,Lifestyle education regarding hypertension,Procedure,SNOMED,Procedure,S,443402002,2010-01-31,2099-12-31,
40481912,Excision of sentinel lymph node,Procedure,SNOMED,Procedure,S,443497002,2010-01-31,2099-12-31,
40481948,Detection of chromosomal aneuploidy in prenatal amniotic fluid specimen using FISH screening technique,Procedure,SNOMED,Procedure,S,443529005,2010-01-31,2099-12-31,
40478878,Cystic fibrosis 20 common mutation test,Measurement,SNOMED,Procedure,S,444260001,2010-01-31,2099-12-31,
40479422,Injury of medial collateral ligament of knee,Condition,SNOMED,Clinical Finding,S,444448004,2010-01-31,2099-12-31,
40479768,Injury of anterior cruciate ligament,Condition,SNOMED,Clinical Finding,S,444470001,2010-01-31,2099-12-31,
81151,Sprain of ankle,Condition,SNOMED,Clinical Finding,S,44465007,2002-01-31,2099-12-31,
40481087,Viral sinusitis,Condition,SNOMED,Clinical Finding,S,444814009,2010-07-31,2099-12-31,
40481520,Isolation nursing in negative pressure isolation environment,Observation,SNOMED,Procedure,S,444908001,2010-07-31,2099-12-31,
40493226,Excision of fallopian tube and surgical removal of ectopic pregnancy,Procedure,SNOMED,Procedure,S,445912000,2011-01-31,2099-12-31,
4258677,Blood group typing,Measurement,SNOMED,Procedure,S,44608003,2002-01-31,2099-12-31,
40486433,Perennial allergic rhinitis,Condition,SNOMED,Clinical Finding,S,446096008,2011-01-31,2099-12-31,
40488824,Refugee,Observation,SNOMED,Social Context,S,446654005,2011-01-31,2099-12-31,
40492359,Insertion of biventricular implantable cardioverter defibrillator,Procedure,SNOMED,Procedure,S,447365002,2011-01-31,2099-12-31,
40486537,Brachytherapy of breast,Procedure,SNOMED,Procedure,S,447759004,2011-07-31,2099-12-31,
40489429,Telemedicine consultation with patient,Observation,SNOMED,Procedure,S,448337001,2011-07-31,2099-12-31,
40489907,Sepsis due to Staphylococcus aureus,Condition,SNOMED,Clinical Finding,S,448417001,2011-07-31,2099-12-31,
40491961,Sepsis due to Pseudomonas,Condition,SNOMED,Clinical Finding,S,448813005,2011-07-31,2099-12-31,
40486164,Transfer to stepdown unit,Observation,SNOMED,Procedure,S,449214001,2011-07-31,2099-12-31,
42709996,Smokes tobacco daily,Observation,SNOMED,Clinical Finding,S,449868002,2012-01-31,2099-12-31,
765449,Assessment using PHQ-2 questionnaire,Measurement,SNOMED,Procedure,S,454711000124102,2017-09-01,2099-12-31,
4163971,Laparoscopic cholecystectomy,Procedure,SNOMED,Procedure,S,45595009,2002-01-31,2099-12-31,
198199,Pyelonephritis,Condition,SNOMED,Clinical Finding,S,45816000,2002-01-31,2099-12-31,
4263590,Amputation of hand,Procedure,SNOMED,Procedure,S,46028000,2002-01-31,2099-12-31,
193782,End-stage renal disease,Condition,SNOMED,Clinical Finding,S,46177005,2002-01-31,2099-12-31,
4186930,Replacement of intrauterine contraceptive device,Procedure,SNOMED,Procedure,S,46706006,2002-01-31,2099-12-31,
4188466,Ventriculoperitoneal shunt,Procedure,SNOMED,Procedure,S,47020004,2002-01-31,2099-12-31,
4188598,High risk pregnancy,Condition,SNOMED,Clinical Finding,S,47200007,2002-01-31,2099-12-31,
4188631,Head injury rehabilitation,Procedure,SNOMED,Procedure,S,47387005,2002-01-31,2099-12-31,
436676,Posttraumatic stress disorder,Condition,SNOMED,Clinical Finding,S,47505003,2002-01-31,2099-12-31,
4166224,Rupture of appendix,Condition,SNOMED,Clinical Finding,S,47693006,2002-01-31,2099-12-31,
4168615,Hepatitis B surface antigen measurement,Measurement,SNOMED,Procedure,S,47758006,2002-01-31,2099-12-31,
4168004,Burn injury,Observation,SNOMED,Morph Abnormality,S,48333001,2002-01-31,2099-12-31,
4168133,Incision of trachea,Procedure,SNOMED,Procedure,S,48387007,2002-01-31,2099-12-31,
313217,Atrial fibrillation,Condition,SNOMED,Clinical Finding,S,49436004,2002-01-31,2099-12-31,
134057,Disorder of cardiovascular system,Condition,SNOMED,Clinical Finding,S,49601007,2002-01-31,2099-12-31,
254761,Cough,Condition,SNOMED,Clinical Finding,S,49727002,2002-01-31,2099-12-31,
4176269,Emergency room admission,Observation,SNOMED,Procedure,S,50849002,2002-01-31,2099-12-31,
4199458,Passive immunization,Procedure,SNOMED,Procedure,S,51116004,2002-01-31,2099-12-31,
765457,Received certificate of high school equivalency,Observation,SNOMED,Clinical Finding,S,5251000175109,2016-03-01,2099-12-31,
4202832,Intubation,Procedure,SNOMED,Procedure,S,52765003,2002-01-31,2099-12-31,
4203771,Total replacement of hip,Procedure,SNOMED,Procedure,S,52734007,2002-01-31,2099-12-31,
317576,Coronary arteriosclerosis,Condition,SNOMED,Clinical Finding,S,53741008,2002-01-31,2099-12-31,
4207204,Excessive salivation,Condition,SNOMED,Clinical Finding,S,53827007,2002-01-31,2099-12-31,
4203780,Respiratory therapy,Procedure,SNOMED,Procedure,S,53950000,2002-01-31,2099-12-31,
4181917,Electroencephalogram,Procedure,SNOMED,Procedure,S,54550000,2002-01-31,2099-12-31,
4208104,Drug overdose,Condition,SNOMED,Clinical Finding,S,55680006,2002-01-31,2099-12-31,
432867,Hyperlipidemia,Condition,SNOMED,Clinical Finding,S,55822004,2002-01-31,2099-12-31,
314754,Wheezing,Condition,SNOMED,Clinical Finding,S,56018004,2002-01-31,2099-12-31,
438130,Opioid abuse,Condition,SNOMED,Clinical Finding,S,5602001,2002-01-31,2099-12-31,
4206920,Nebulizer therapy,Procedure,SNOMED,Procedure,S,56251003,2002-01-31,2099-12-31,
4209883,Drug rehabilitation and detoxification,Procedure,SNOMED,Procedure,S,56876005,2002-01-31,2099-12-31,
77074,Joint pain,Condition,SNOMED,Clinical Finding,S,57676002,2002-01-31,2099-12-31,
4237458,Fracture of clavicle,Condition,SNOMED,Clinical Finding,S,58150001,2002-01-31,2099-12-31,
4241479,Allergy education,Procedure,SNOMED,Procedure,S,58332002,2002-01-31,2099-12-31,
4240345,Physical examination,Procedure,SNOMED,Procedure,S,5880005,2002-01-31,2099-12-31,
320128,Essential hypertension,Condition,SNOMED,Clinical Finding,S,59621000,2002-01-31,2099-12-31,
4243827,Drug addiction counseling,Procedure,SNOMED,Procedure,S,60112009,2002-01-31,2099-12-31,
4246502,Neonatal screening,Measurement,SNOMED,Procedure,S,60151004,2002-01-31,2099-12-31,
4245614,Bleeding from anus,Condition,SNOMED,Clinical Finding,S,6072007,2002-01-31,2099-12-31,
43530950,Complication occurring during pregnancy,Condition,SNOMED,Clinical Finding,S,609496007,2013-07-31,2099-12-31,
45763582,Blindness due to type 2 diabetes mellitus,Condition,SNOMED,Clinical Finding,S,60951000119105,2015-01-31,2099-12-31,
43531648,Total knee replacement,Procedure,SNOMED,Procedure,S,609588000,2013-07-31,2099-12-31,
4264141,Drug detoxification,Procedure,SNOMED,Procedure,S,61480009,2002-01-31,2099-12-31,
4189544,Microbial culture,Measurement,SNOMED,Procedure,S,61594008,2002-01-31,2099-12-31,
378001,Concussion with no loss of consciousness,Condition,SNOMED,Clinical Finding,S,62106007,2002-01-31,2099-12-31,
375671,Concussion with loss of consciousness,Condition,SNOMED,Clinical Finding,S,62564004,2002-01-31,2099-12-31,
4266842,Dribbling from mouth,Condition,SNOMED,Clinical Finding,S,62718007,2002-01-31,2099-12-31,
80502,Osteoporosis,Condition,SNOMED,Clinical Finding,S,64859006,2002-01-31,2099-12-31,
4275113,Insertion of intrauterine contraceptive device,Procedure,SNOMED,Procedure,S,65200003,2002-01-31,2099-12-31,
198809,Acute cholecystitis,Condition,SNOMED,Clinical Finding,S,65275009,2002-01-31,2099-12-31,
372328,Otitis media,Condition,SNOMED,Clinical Finding,S,65363002,2002-01-31,2099-12-31,
4276519,Extraction of wisdom tooth,Procedure,SNOMED,Procedure,S,65546002,2002-01-31,2099-12-31,
4278515,Biopsy of prostate,Procedure,SNOMED,Procedure,S,65575008,2002-01-31,2099-12-31,
319049,Acute respiratory failure,Condition,SNOMED,Clinical Finding,S,65710008,2002-01-31,2099-12-31,
4278672,Fracture of forearm,Condition,SNOMED,Clinical Finding,S,65966004,2002-01-31,2099-12-31,
261687,Hemoptysis,Condition,SNOMED,Clinical Finding,S,66857006,2002-01-31,2099-12-31,
4195694,Acute respiratory distress syndrome,Condition,SNOMED,Clinical Finding,S,67782005,2002-01-31,2099-12-31,
4238529,"Cystic fibrosis, prenatal detection",Procedure,SNOMED,Procedure,S,67799006,2002-01-31,2099-12-31,
37395648,"Primary small cell malignant neoplasm of lung, TNM stage 1",Condition,SNOMED,Clinical Finding,S,67811000119102,2016-07-31,2099-12-31,
37395649,"Primary small cell malignant neoplasm of lung, TNM stage 2",Condition,SNOMED,Clinical Finding,S,67821000119109,2016-07-31,2099-12-31,
37395650,"Primary small cell malignant neoplasm of lung, TNM stage 3",Condition,SNOMED,Clinical Finding,S,67831000119107,2016-07-31,2099-12-31,
37395651,"Primary small cell malignant neoplasm of lung, TNM stage 4",Condition,SNOMED,Clinical Finding,S,67841000119103,2016-07-31,2099-12-31,
4195085,Nasal congestion,Condition,SNOMED,Clinical Finding,S,68235000,2002-01-31,2099-12-31,
4238715,Removal of intrauterine device,Procedure,SNOMED,Procedure,S,68254000,2002-01-31,2099-12-31,
4285898,Polyp of colon,Condition,SNOMED,Clinical Finding,S,68496003,2002-01-31,2099-12-31,
81902,Urinary tract infectious disease,Condition,SNOMED,Clinical Finding,S,68566005,2002-01-31,2099-12-31,
442752,Muscle pain,Condition,SNOMED,Clinical Finding,S,68962001,2002-01-31,2099-12-31,
4286804,Excision of breast tissue,Procedure,SNOMED,Procedure,S,69031006,2002-01-31,2099-12-31,
44784270,Consultation for treatment,Observation,SNOMED,Procedure,S,698314001,2014-01-31,2099-12-31,
44784284,Magnetic resonance imaging for measurement of brain volume,Procedure,SNOMED,Procedure,S,698354004,2014-01-31,2099-12-31,
44784316,History of disarticulation at wrist,Observation,SNOMED,Context-dependent,S,698423002,2014-01-31,2099-12-31,
44782520,Chronic paralysis due to lesion of spinal cord,Condition,SNOMED,Clinical Finding,S,698754002,2014-01-31,2099-12-31,
80809,Rheumatoid arthritis,Condition,SNOMED,Clinical Finding,S,69896004,2002-01-31,2099-12-31,
44783196,Surgical manipulation of joint of knee,Procedure,SNOMED,Procedure,S,699253003,2014-01-31,2099-12-31,
44783610,Asthma self management,Observation,SNOMED,Procedure,S,699728000,2014-01-31,2099-12-31,
45773140,Urgent care clinic,Visit,SNOMED,Location,"",702927004,2014-07-31,2099-12-31,
45765969,Agreeing on diabetes care plan,Procedure,SNOMED,Procedure,S,703040004,2014-07-31,2099-12-31,
45766064,History of single seizure,Observation,SNOMED,Context-dependent,S,703151001,2014-07-31,2099-12-31,
45766298,Combined chemotherapy and radiation therapy,Procedure,SNOMED,Procedure,S,703423002,2014-07-31,2099-12-31,
45766758,Colonoscopy planned,Observation,SNOMED,Context-dependent,S,703993001,2015-01-31,2099-12-31,
45767945,Coronary artery stent,Device,SNOMED,Physical Object,S,705643001,2014-07-31,2099-12-31,
45772840,Implantable cardiac pacemaker,Device,SNOMED,Physical Object,S,706004007,2014-07-31,2099-12-31,
45768439,Acute pulmonary embolism,Condition,SNOMED,Clinical Finding,S,706870000,2015-01-31,2099-12-31,
45768458,Victim of intimate partner abuse,Condition,SNOMED,Clinical Finding,S,706893006,2015-01-31,2099-12-31,
78272,Sprain of wrist,Condition,SNOMED,Clinical Finding,S,70704007,2002-01-31,2099-12-31,
45769019,Female infertility due to cystic fibrosis,Condition,SNOMED,Clinical Finding,S,707577004,2015-01-31,2099-12-31,
45769701,Home nebulizer therapy,Procedure,SNOMED,Procedure,S,708409001,2015-01-31,2099-12-31,
46271507,Doppler ultrasonography of renal vein,Procedure,SNOMED,Procedure,S,709640007,2015-07-31,2099-12-31,
46273821,Smoking cessation therapy,Procedure,SNOMED,Procedure,S,710081004,2015-07-31,2099-12-31,
46273826,Promotion of use of memory skills,Procedure,SNOMED,Procedure,S,710125008,2015-07-31,2099-12-31,
46272454,Inhaled steroid therapy,Procedure,SNOMED,Procedure,S,710818004,2015-07-31,2099-12-31,
46272459,Assessment of health and social care needs,Procedure,SNOMED,Procedure,S,710824005,2015-07-31,2099-12-31,
46272472,Assessment of anxiety,Procedure,SNOMED,Procedure,S,710841007,2015-07-31,2099-12-31,
46272583,Maintaining clear airway,Procedure,SNOMED,Procedure,S,710971000,2015-07-31,2099-12-31,
46272846,Skin condition care,Observation,SNOMED,Procedure,S,711282006,2015-07-31,2099-12-31,
37016920,Antenatal risk assessment,Procedure,SNOMED,Procedure,S,713076009,2016-01-31,2099-12-31,
37016945,Screening for drug abuse,Measurement,SNOMED,Procedure,S,713106006,2016-01-31,2099-12-31,
37017023,Recurrent rectal polyp,Condition,SNOMED,Clinical Finding,S,713197008,2016-01-31,2099-12-31,
37017222,Lack of access to transportation,Observation,SNOMED,Clinical Finding,S,713458007,2016-01-31,2099-12-31,
37018340,Induced termination of pregnancy,Procedure,SNOMED,Procedure,S,714812005,2016-01-31,2099-12-31,
37395717,Depression screening using PHQ-9 (Patient Health Questionnaire 9) score,Measurement,SNOMED,Procedure,S,715252007,2016-07-31,2099-12-31,
4324693,Mammography,Procedure,SNOMED,Procedure,S,71651007,2002-01-31,2099-12-31,
37397340,Mouth care,Observation,SNOMED,Procedure,S,717778001,2016-07-31,2099-12-31,
37397650,Mental health care plan,Type Concept,SNOMED,Record Artifact,"",718347000,2016-07-31,2099-12-31,
37397658,Weight management program,Procedure,SNOMED,Procedure,S,718361005,2016-07-31,2099-12-31,
36714564,Telehealth monitoring,Observation,SNOMED,Procedure,S,719858009,2017-01-31,2099-12-31,
4218106,Alcoholism,Condition,SNOMED,Clinical Finding,S,7200002,2002-01-31,2099-12-31,
4217646,Implantable defibrillator,Device,SNOMED,Physical Object,S,72506001,2002-01-31,2099-12-31,
4217975,Normal pregnancy,Condition,SNOMED,Clinical Finding,S,72892002,2002-01-31,2099-12-31,
37117046,Care plan,Type Concept,SNOMED,Record Artifact,"",734163000,2017-07-31,2099-12-31,
4251171,Unemployed,Observation,SNOMED,Clinical Finding,S,73438004,2002-01-31,2099-12-31,
42536288,Shellfish,Observation,SNOMED,Substance,S,735029006,2018-01-31,2099-12-31,
4251306,Stress,Condition,SNOMED,Clinical Finding,S,73595000,2002-01-31,2099-12-31,
42539493,Fish,Observation,SNOMED,Substance,S,735971005,2018-01-31,2099-12-31,
42536932,Heart failure self management plan,Type Concept,SNOMED,Record Artifact,"",735984001,2018-01-31,2099-12-31,
42537112,Cancer care plan,Type Concept,SNOMED,Record Artifact,"",736252007,2018-01-31,2099-12-31,
42537114,Psychiatry care plan,Type Concept,SNOMED,Record Artifact,"",736254008,2018-01-31,2099-12-31,
42537121,Hyperlipidemia clinical management plan,Type Concept,SNOMED,Record Artifact,"",736285004,2018-01-31,2099-12-31,
42537171,Inpatient care plan,Type Concept,SNOMED,Record Artifact,"",736353004,2018-01-31,2099-12-31,
42537188,Infectious disease care plan,Type Concept,SNOMED,Record Artifact,"",736376001,2018-01-31,2099-12-31,
42537338,Dialysis care plan,Type Concept,SNOMED,Record Artifact,"",736690008,2018-01-31,2099-12-31,
4249893,Colonoscopy,Procedure,SNOMED,Procedure,S,73761001,2002-01-31,2099-12-31,
42537821,Major depressive disorder clinical management plan,Type Concept,SNOMED,Record Artifact,"",737434004,2018-01-31,2099-12-31,
42539713,Minor surgery care management,Procedure,SNOMED,Procedure,S,737471002,2018-01-31,2099-12-31,
42538208,Not in labor force,Observation,SNOMED,Clinical Finding,S,741062008,2018-01-31,2099-12-31,
440448,Appendicitis,Condition,SNOMED,Clinical Finding,S,74400008,2002-01-31,2099-12-31,
4253640,"Hospital admission, short-term, 24 hours",Observation,SNOMED,Procedure,S,74857009,2002-01-31,2099-12-31,
4326266,Spinal cord injury rehabilitation,Procedure,SNOMED,Procedure,S,75162002,2002-01-31,2099-12-31,
4294548,Acute bacterial sinusitis,Condition,SNOMED,Clinical Finding,S,75498004,2002-01-31,2099-12-31,
4294513,Biopsy of colon,Procedure,SNOMED,Procedure,S,76164006,2002-01-31,2099-12-31,
4296166,Group psychotherapy,Procedure,SNOMED,Procedure,S,76168009,2002-01-31,2099-12-31,
42538933,Peanut,Observation,SNOMED,Substance,S,762952008,2018-01-31,2099-12-31,
35621755,Assessment using Morse Fall Scale,Procedure,SNOMED,Procedure,S,762993000,2018-07-31,2099-12-31,
35621760,Assessment using New York Heart Association Classification,Procedure,SNOMED,Procedure,S,762998009,2018-07-31,2099-12-31,
35621997,Assessment using AUDIT-C (Alcohol Use Disorders Identification Test - Consumption),Procedure,SNOMED,Procedure,S,763302001,2018-07-31,2099-12-31,
4295146,"Hospital admission, for observation",Observation,SNOMED,Procedure,S,76464004,2002-01-31,2099-12-31,
196236,Septic shock,Condition,SNOMED,Clinical Finding,S,76571007,2002-01-31,2099-12-31,
4295880,Intramuscular injection,Procedure,SNOMED,Procedure,S,76601001,2002-01-31,2099-12-31,
4296597,Cardiovascular stress testing,Procedure,SNOMED,Procedure,S,76746007,2002-01-31,2099-12-31,
381677,Spina bifida occulta,Condition,SNOMED,Clinical Finding,S,76916001,2002-01-31,2099-12-31,
36674642,Sepsis caused by virus,Condition,SNOMED,Clinical Finding,S,770349000,2019-01-31,2099-12-31,
4300756,Application of back brace,Procedure,SNOMED,Procedure,S,77476009,2002-01-31,2099-12-31,
4300976,Calorie restricted diet,Observation,SNOMED,Clinical Finding,S,77806000,2002-01-31,2099-12-31,
36684363,Tree pollen,Observation,SNOMED,Substance,S,782576004,2019-01-31,2099-12-31,
4193656,Initial psychiatric interview with mental status and evaluation,Procedure,SNOMED,Procedure,S,79094001,2002-01-31,2099-12-31,
199076,Tubal pregnancy,Condition,SNOMED,Clinical Finding,S,79586000,2002-01-31,2099-12-31,
4195136,Amputation above-knee,Procedure,SNOMED,Procedure,S,79733001,2002-01-31,2099-12-31,
4198190,Appendectomy,Procedure,SNOMED,Procedure,S,80146002,2002-01-31,2099-12-31,
4214376,Hyperglycemia,Condition,SNOMED,Clinical Finding,S,80394007,2002-01-31,2099-12-31,
4214746,Severe anxiety (panic),Condition,SNOMED,Clinical Finding,S,80583007,2002-01-31,2099-12-31,
4218408,Collection of blood specimen for laboratory,Procedure,SNOMED,Procedure,S,82078001,2002-01-31,2099-12-31,
436096,Chronic pain,Condition,SNOMED,Clinical Finding,S,82423001,2002-01-31,2099-12-31,
4309027,Idiopathic atrophic hypothyroidism,Condition,SNOMED,Clinical Finding,S,83664006,2002-01-31,2099-12-31,
37311061,COVID-19,Condition,SNOMED,Clinical Finding,S,840539006,2020-01-31,2099-12-31,
37311060,Suspected COVID-19,Observation,SNOMED,Context-dependent,S,840544004,2020-01-31,2099-12-31,
316139,Heart failure,Condition,SNOMED,Clinical Finding,S,84114007,2002-01-31,2099-12-31,
4223659,Fatigue,Condition,SNOMED,Clinical Finding,S,84229001,2002-01-31,2099-12-31,
4224654,Mold,Observation,SNOMED,Organism,S,84489001,2002-01-31,2099-12-31,
4225119,Neurological examination,Procedure,SNOMED,Procedure,S,84728005,2002-01-31,2099-12-31,
380378,Epilepsy,Condition,SNOMED,Clinical Finding,S,84757009,2002-01-31,2099-12-31,
44808752,Education about dementia,Procedure,SNOMED,Procedure,S,850261000000100,2012-10-01,2099-12-31,
4224646,Miscarriage in second trimester,Condition,SNOMED,Clinical Finding,S,85116003,2002-01-31,2099-12-31,
4311671,Episiotomy,Procedure,SNOMED,Procedure,S,85548006,2002-01-31,2099-12-31,
4312230,Periodic reevaluation and management of healthy individual,Observation,SNOMED,Procedure,S,86013001,2002-01-31,2099-12-31,
4311280,Injury of heart,Condition,SNOMED,Clinical Finding,S,86175003,2002-01-31,2099-12-31,
3661628,Screening for domestic abuse,Measurement,SNOMED,Procedure,S,866148006,2020-07-31,2099-12-31,
3655745,"Assessment using Car, Relax, Alone, Forget, Friends, Trouble Screening Test",Procedure,SNOMED,Procedure,S,868187001,2020-07-31,2099-12-31,
444362,Suicidal deliberate poisoning,Condition,SNOMED,Clinical Finding,S,86849004,2002-01-31,2099-12-31,
4314290,Cystic fibrosis sweat test,Measurement,SNOMED,Procedure,S,86964003,2002-01-31,2099-12-31,
44810636,Urinary tract infection care pathway,Observation,SNOMED,Procedure,S,869761000000107,2013-04-01,2099-12-31,
261325,Pulmonary emphysema,Condition,SNOMED,Clinical Finding,S,87433001,2002-01-31,2099-12-31,
432545,Bacterial infectious disease,Condition,SNOMED,Clinical Finding,S,87628006,2002-01-31,2099-12-31,
4337138,Transplant of lung,Procedure,SNOMED,Procedure,S,88039007,2002-01-31,2099-12-31,
4229440,Chronic congestive heart failure,Condition,SNOMED,Clinical Finding,S,88805009,2002-01-31,2099-12-31,
4230209,Psychiatric follow-up,Procedure,SNOMED,Procedure,S,88848003,2002-01-31,2099-12-31,
4231845,Manual testing of muscle function,Procedure,SNOMED,Procedure,S,9002005,2002-01-31,2099-12-31,
4234541,"Cytopathology procedure, preparation of smear, genital source",Procedure,SNOMED,Procedure,S,90226004,2002-01-31,2099-12-31,
4234705,Evaluation of psychiatric state of patient,Procedure,SNOMED,Procedure,S,90407005,2002-01-31,2099-12-31,
4235738,Prostatectomy,Procedure,SNOMED,Procedure,S,90470006,2002-01-31,2099-12-31,
440674,Gout,Condition,SNOMED,Clinical Finding,S,90560007,2002-01-31,2099-12-31,
45769905,Microalbuminuria due to type 2 diabetes mellitus,Condition,SNOMED,Clinical Finding,S,90781000119102,2015-01-31,2099-12-31,
4238738,Physical therapy procedure,Observation,SNOMED,Procedure,S,91251008,2002-01-31,2099-12-31,
132797,Sepsis,Condition,SNOMED,Clinical Finding,S,91302008,2002-01-31,2099-12-31,
4240305,Thoracentesis,Procedure,SNOMED,Procedure,S,91602002,2002-01-31,2099-12-31,
200970,Carcinoma in situ of prostate,Condition,SNOMED,Clinical Finding,S,92691004,2002-01-31,2099-12-31,
197500,Primary malignant neoplasm of colon,Condition,SNOMED,Clinical Finding,S,93761005,2002-01-31,2099-12-31,
4311765,Secondary malignant neoplasm of colon,Condition,SNOMED,Clinical Finding,S,94260004,2002-01-31,2099-12-31,
4317150,Sudden cardiac death,Condition,SNOMED,Clinical Finding,S,95281009,2002-01-31,2099-12-31,
4316217,Primary fibromyalgia syndrome,Condition,SNOMED,Clinical Finding,S,95417003,2002-01-31,2099-12-31,
45770830,Macular edema and retinopathy due to type 2 diabetes mellitus,Condition,SNOMED,Clinical Finding,S,97331000119101,2015-01-31,2099-12-31,
4321590,Natural death with unknown cause,Observation,SNOMED,Clinical Finding,S,9855000,2002-01-31,2099-12-31,
9201,Inpatient Visit,Visit,Visit,Visit,S,IP,1970-01-01,2099-12-31,
9202,Outpatient Visit,Visit,Visit,Visit,S,OP,1970-01-01,2099-12-31,
9203,Emergency Room Visit,Visit,Visit,Visit,S,ER,1970-01-01,2099-12-31,
9439,mega-international unit,Unit,UCUM,Unit,"",10*6.[iU],1970-01-01,2016-03-11,D
9478,candela,Unit,UCUM,Unit,S,cd,1970-01-01,2099-12-31,
8653,degree Celsius,Unit,UCUM,Unit,"",[degC],1970-01-01,2018-05-04,U
8503,DILS,Unit,UCUM,Unit,"",{DILS},1970-01-01,2014-01-03,D
8485,DNR,Unit,UCUM,Unit,"",{DNR},1970-01-01,2014-01-03,D
8531,DNRTNP,Unit,UCUM,Unit,"",{DNRTNP},1970-01-01,2014-01-03,D
8513,dose,Unit,UCUM,Unit,"",{dose},1970-01-01,2014-01-03,D
8573,EIA value,Unit,UCUM,Unit,"",[{EIA'value}],1970-01-01,2014-01-03,U
8654,Enzyme activity,Unit,UCUM,Unit,"",[{enzyme'activity}],1970-01-01,2014-01-03,D
8486,EOS,Unit,UCUM,Unit,"",{EOS},1970-01-01,2014-01-03,U
8670,EU per deciliter,Unit,UCUM,Unit,"",{EU}/dL,1970-01-01,2014-01-03,U
8481,EV,Unit,UCUM,Unit,"",{EV},1970-01-01,2014-01-03,U
9498,femtomole,Unit,UCUM,Unit,S,fmol,1970-01-01,2099-12-31,
8967,Gram per deciliter and percent,Unit,UCUM,Unit,"",g/dL.[%],1970-01-01,2014-01-03,U
9108,Kelvin International Units per milliliter,Unit,UCUM,Unit,"",K[iU]/mL,1970-01-01,2014-01-03,U
8903,Kelvin per cubic millimeter,Unit,UCUM,Unit,"",K/mm3,1970-01-01,2014-01-03,U
8792,Kelvin per microliter,Unit,UCUM,Unit,"",K/uL,1970-01-01,2014-01-03,U
9540,liter [volume],Unit,UCUM,Unit,"",l,1970-01-01,2014-01-03,U
9254,per liter,Unit,UCUM,Unit,S,/L,1970-01-01,2099-12-31,
8489,LIV,Unit,UCUM,Unit,"",{LIV},1970-01-01,2014-01-03,D
8492,Log,Unit,UCUM,Unit,"",{log},1970-01-01,2014-01-03,D
9096,Log10 international units per milliliter,Unit,UCUM,Unit,"",[{log10}]'[iU]/mL,1970-01-01,2014-01-03,U
8656,Low Power Field,Unit,UCUM,Unit,"",[LPF],1970-01-01,2014-01-03,U
8490,LPU,Unit,UCUM,Unit,"",{LPU},1970-01-01,2014-01-03,D
8534,Motile,Unit,UCUM,Unit,"",{motile},1970-01-01,2014-01-03,U
8548,MPS IgM,Unit,UCUM,Unit,"",[{MPS'IgM}],1970-01-01,2014-01-03,U
8561,Of Total,Unit,UCUM,Unit,"",[{of'tot}],1970-01-01,2014-01-03,U
8591,Of Total H,Unit,UCUM,Unit,"",[{of'total'H}],1970-01-01,2014-01-03,U
8758,Of Total Hemoglobin,Unit,UCUM,Unit,"",[{of'tot'HGB}],1970-01-01,2014-01-03,U
9619,osmole,Unit,UCUM,Unit,S,osm,1970-01-01,2099-12-31,
8569,pH unit,Unit,UCUM,Unit,"",[{pH'U}],1970-01-01,2014-01-03,U
8526,Total,Unit,UCUM,Unit,"",{tot},1970-01-01,2014-01-03,U
8683,Total creatinine,Unit,UCUM,Unit,"",[{tot'creat}],1970-01-01,2014-01-03,D
8684,Total hemoglobin,Unit,UCUM,Unit,"",[{tot'HGB}],1970-01-01,2014-01-03,U
9650,Units Per Gram Creatinine [Substance Rate Content Units],Unit,UCUM,Unit,"",U/g{Cre},1970-01-01,2014-01-03,U
