ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
45696482,1127527,1,1
45696487,1127433,2,3
45696543,1545958,0,0
45696543,40095247,1,2
45696615,1127527,1,1
45696737,1308304,1,1
45696776,1127527,1,1
45696882,1174888,0,0
45696894,1343916,0,0
45696901,40173379,1,1
45696977,1127527,1,1
45697033,1332418,0,0
45697309,1308304,1,1
45697670,1127527,1,1
45697726,1127527,1,1
45697788,1127527,1,1
45698260,40173379,1,1
45698315,1115170,1,1
45698446,1127527,1,1
45698446,40173379,1,1
45698578,1115170,1,1
45698747,1521369,0,0
45698920,1115170,1,1
45698936,1322184,0,0
45698936,40095878,1,2
45699097,1115170,1,1
45699194,40000499,1,2
45699204,1127527,1,1
45699391,1174888,0,0
45699401,1308304,1,1
45699401,40000499,1,2
45699449,1332418,0,0
45699449,40008978,1,2
45699585,1332418,0,0
45699821,1343916,0,0
45699843,40173379,1,1
45700715,40033943,1,2
45700715,40173379,1,1
45700803,1127527,1,1
45700828,1127527,1,1
45700858,1127527,1,1
45700873,1127527,1,1
45701001,1174888,0,0
45701042,1127527,1,1
45701113,40000499,1,2
45701121,1127527,1,1
45701121,40173379,1,1
45701137,1332418,0,0
45701137,40008978,1,2
45701739,40173379,1,1
45701749,1127527,1,1
45701808,1127527,1,1
45701808,40173379,1,1
45701958,1343916,0,0
45702005,1174888,0,0
45702127,1308304,1,1
45702127,40000499,1,2
45702355,1545958,0,0
45702355,40095247,1,2
45702435,40033943,1,2
45702435,40173379,1,1
45702528,40033943,1,2
45702528,40173379,1,1
45702543,1174888,0,0
45702696,1174888,0,0
45702725,1343916,0,0
45702755,40033943,1,2
45702755,40173379,1,1
45702790,1127527,1,1
45702908,1545958,0,0
45702908,40095247,1,2
45703037,40173379,1,1
45703055,1332418,0,0
45703055,40008978,1,2
45703122,1545958,0,0
45703122,40095247,1,2
45703215,40000499,1,2
45703264,1127527,1,1
45703264,40173379,1,1
45703292,1127527,1,1
45703292,40173379,1,1
45703329,1127527,1,1
45703348,1174888,0,0
45703533,40173379,1,1
45703889,1308304,1,1
45703889,40000499,1,2
45704092,40033943,1,2
45704092,40173379,1,1
45704331,40173379,1,1
45704701,1332418,0,0
45704701,40008978,1,2
45704872,40173379,1,1
45704891,1127527,1,1
45704911,1322184,0,0
45704911,1322187,1,1
45704911,40095878,1,2
45704959,40000499,1,2
45705006,1343916,0,0
45705040,1127527,1,1
45705040,40173379,1,1
45705125,40033943,1,2
45705125,40173379,1,1
45705165,40228548,1,1
45705320,1308304,1,1
45705321,40173379,1,1
45705341,1127527,1,1
45705370,1127527,1,1
45705466,40033943,1,2
45705466,40173379,1,1
45705480,1332418,0,0
45705480,40008978,1,2
45705648,1127527,1,1
45705820,1332418,0,0
45705820,40008978,1,2
45705923,1322184,0,0
45705923,1322187,1,1
45705923,40095878,1,2
45705945,1127527,1,1
45705945,40173379,1,1
45706088,40033943,1,2
45706088,40173379,1,1
45706233,1308304,1,1
45706233,40000499,1,2
45706360,40000499,1,2
45706372,1521369,0,0
45706422,35604747,2,3
45706422,40224804,1,1
45706427,1174888,0,0
45706721,1154459,1,1
45706794,1127527,1,1
45706841,40173379,1,1
45706847,1545958,0,0
45706847,40095247,1,2
45706870,1127527,1,1
45707048,40033943,1,2
45707048,40173379,1,1
45707125,40033943,1,2
45707125,40173379,1,1
45707305,1115170,1,1
45707349,1545958,0,0
45707349,40095247,1,2
45707457,1127527,1,1
45707585,40033943,1,2
45707585,40173379,1,1
45707647,1301025,0,0
45707647,40160951,1,1
45707647,42902627,2,3
45707647,42902906,2,3
45707818,40033943,1,2
45707818,40173379,1,1
45707862,1127527,1,1
45707862,40173379,1,1
45708118,1127527,1,1
45708228,1545958,0,0
45708228,40095247,1,2
45744915,40000499,1,2
45744917,1308304,1,1
45744991,1322184,0,0
45744991,1322187,1,1
45744991,40095878,1,2
45747438,1521369,0,0
45777696,1174888,0,0
45777733,1332418,0,0
45777733,40008978,1,2
45777864,1343916,0,0
45777873,1127527,1,1
45778049,1332418,0,0
45778049,40008978,1,2
45778324,1127527,1,1
45778362,40033943,1,2
45778362,40173379,1,1
45778365,1127527,1,1
45778422,40173379,1,1
45778540,1127527,1,1
45778606,40228548,1,1
45778651,1174888,0,0
45778666,1127527,1,1
45778834,1115170,1,1
45778934,1127527,1,1
45779106,1174888,0,0
45779396,1127527,1,1
45779397,1127527,1,1
45779400,1127527,1,1
45779460,40173379,1,1
45779600,1322184,0,0
45779600,1322187,1,1
45779600,40095878,1,2
45779606,1174888,0,0
45779628,1343916,0,0
45779644,1115170,1,1
45779742,1174888,0,0
45779747,1115170,1,1
45779760,1127527,1,1
45779760,40173379,1,1
45779848,1127527,1,1
45779864,1322184,0,0
45779864,1322187,1,1
45779864,40095878,1,2
45779907,40000499,1,2
45779913,1332418,0,0
45780013,1174888,0,0
45780030,1127527,1,1
45780030,40173379,1,1
45780077,1127527,1,1
45780175,1127527,1,1
45780175,1174888,0,0
45780357,1521369,0,0
45780357,40072443,1,2
45780498,1308304,1,1
45780498,40000499,1,2
45780544,40033943,1,2
45780544,40173379,1,1
45780575,40033943,1,2
45780575,40173379,1,1
45780646,1127527,1,1
45780694,1308304,1,1
45780694,40000499,1,2
45780777,1127527,1,1
45780787,1127527,1,1
45780939,1115170,1,1
45781055,40228548,1,1
45781368,1174888,0,0
45781371,1127527,1,1
45781483,40173379,1,1
45781545,1174888,0,0
45781689,1174888,0,0
45781801,1174888,0,0
45781861,40000499,1,2
45781891,1154459,1,1
45782153,1308304,1,1
45782153,40000499,1,2
45782238,1115170,1,1
45782308,1322184,0,0
45782308,1322187,1,1
45782308,40095878,1,2
45782368,1115170,1,1
45782754,1301025,0,0
45782754,40160951,1,1
45782754,42902627,2,3
45782754,42902906,2,3
45782770,40000499,1,2
45782803,1521369,0,0
45782871,1127527,1,1
45782871,40173379,1,1
45782906,19019979,2,3
45783018,1127527,1,1
45783018,40173379,1,1
45783230,1174888,0,0
45783459,40173379,1,1
45783568,40173379,1,1
45783587,1322184,0,0
45783587,1322187,1,1
45783587,40095878,1,2
45784159,1127527,1,1
45784240,1115170,1,1
45784490,1332418,0,0
45784490,40008978,1,2
45784550,40033943,1,2
45784550,40173379,1,1
45784552,40173379,1,1
45784682,40033943,1,2
45784682,40173379,1,1
45784685,40000499,1,2
45784883,1521369,0,0
45784883,1521405,1,1
45784883,19019339,2,3
45784883,40072443,1,2
45785207,1332418,0,0
45785207,40008978,1,2
45785225,1127527,1,1
45785244,1115170,1,1
45785245,1343916,0,0
45785317,1115170,1,1
45785502,40228548,1,1
45785535,40173379,1,1
45785586,1332418,0,0
45785639,1127527,1,1
45785713,1521369,0,0
45785726,1322184,0,0
45785726,40095878,1,2
45786036,1174888,0,0
46305962,1127433,2,3
46306574,1115171,2,3
46307109,1127433,2,3
46307380,1127433,2,3
46310732,1115171,2,3
46310977,1539411,2,3
46313043,1127433,2,3
46313501,1115171,2,3
46315547,1115171,2,3
46315949,19019339,2,3
46319065,1127433,2,3
582099,40173379,1,1
596793,40224804,1,1
597205,1174888,0,0
620484,1127527,1,1
620486,1127527,1,1
620486,40173379,1,1
630995,1127527,1,1
630995,40173379,1,1
630999,40033943,1,2
630999,40173379,1,1
634127,1174888,0,0
634301,1545958,0,0
634301,40095247,1,2
706675,1301025,0,0
706675,40160951,1,1
706675,42902627,2,3
706675,42902906,2,3
706690,1545958,0,0
706690,40095247,1,2
710768,1521369,0,0
727758,40228548,1,1
728073,1174888,0,0
728080,1545958,0,0
728080,40095247,1,2
749597,1308304,1,1
757847,40173379,1,1
757923,40173379,1,1
757943,1332418,0,0
757943,40008978,1,2
757968,1545958,0,0
757968,40095247,1,2
758036,1545958,0,0
758036,40095247,1,2
758089,1127527,1,1
767464,1545958,0,0
767464,40095247,1,2
769942,1127433,2,3
769962,1301025,0,0
769962,42902906,2,3
770045,1127527,1,1
770212,1301025,0,0
770212,40160951,1,1
770212,42902627,2,3
770212,42902906,2,3
772887,1115170,1,1
772968,1545958,0,0
772968,40095247,1,2
772989,1115170,1,1
795873,40173379,1,1
795881,1115170,1,1
795881,40173379,1,1
795884,40173379,1,1
795889,40173379,1,1
798947,40033943,1,2
798947,40173379,1,1
799158,1127527,1,1
799167,40228548,1,1
817057,1332418,0,0
817120,40173379,1,1
817346,1174888,0,0
817365,1174888,0,0
820373,1545958,0,0
820373,40095247,1,2
820381,1545958,0,0
820381,40095247,1,2
820443,1521369,0,0
820571,40173379,1,1
820640,1174888,0,0
820700,1343916,0,0
825128,1127527,1,1
825205,1545958,0,0
825205,40095247,1,2
825233,1332418,0,0
825393,1115170,1,1
825471,1127527,1,1
830204,40228548,1,1
830720,1127527,1,1
835995,1127527,1,1
836032,1127527,1,1
836136,40033943,1,2
836136,40173379,1,1
836144,40033943,1,2
970321,1308304,1,1
970321,40000499,1,2
970335,40033943,1,2
970335,40173379,1,1
970659,1174888,0,0
970664,1174888,0,0
970759,40033943,1,2
970759,40173379,1,1
1104076,1127527,1,1
1104076,40173379,1,1
1117780,1127527,1,1
1117780,40173379,1,1
1117783,1545958,0,0
1117783,40095247,1,2
1117798,40033943,1,2
1117798,40173379,1,1
1117875,40173379,1,1
1117934,40033943,1,2
1117934,40173379,1,1
1117997,1127527,1,1
1143217,1545958,0,0
1143217,40095247,1,2
1143332,1545958,0,0
1143332,40095247,1,2
1145295,1545958,0,0
1145295,40095247,1,2
1145312,40033943,1,2
1145312,40173379,1,1
1145348,1127527,1,1
1160105,40000499,1,2
1160167,1127527,1,1
1160214,1174888,0,0
1160281,1127527,1,1
1160341,1174888,0,0
1169484,40033943,1,2
1169484,40173379,1,1
1169487,40033943,1,2
1169487,40173379,1,1
1169616,1127527,1,1
1183891,40000499,1,2
1186547,1115170,1,1
1192047,1127527,1,1
1192077,40173379,1,1
1201996,1127527,1,1
1202272,40173379,1,1
1202289,1521369,0,0
1202491,1154459,1,1
1202494,1115170,1,1
1203251,1519940,1,1
1203862,1332418,0,0
1203862,40008978,1,2
1204248,1545958,0,0
1204248,40095247,1,2
1204470,1127527,1,1
1204470,40173379,1,1
1204648,1127527,1,1
1204863,1343916,0,0
1205090,40173379,1,1
1205137,1154459,1,1
1205305,1127527,1,1
1205305,40033943,1,2
1205305,40173379,1,1
1231199,40228548,1,1
1231277,1127527,1,1
1231300,1127527,1,1
1231300,40173379,1,1
1231302,1545958,0,0
1231302,40095247,1,2
1231337,40228548,1,1
1324035,1545958,0,0
1324035,40095247,1,2
1365524,1115170,1,1
1365530,1545958,0,0
1365530,40095247,1,2
1365622,1115170,1,1
1365648,40000499,1,2
1365653,1521369,0,0
1370293,1115170,1,1
1370384,1174888,0,0
1370458,40000499,1,2
1370478,40000499,1,2
1370548,1127527,1,1
1370554,1545958,0,0
1370554,40095247,1,2
1370558,1127527,1,1
1370558,40173379,1,1
1370675,1115170,1,1
1376088,1521369,0,0
1376144,1545958,0,0
1376144,40095247,1,2
1376211,1127527,1,1
1381837,1332418,0,0
1392311,1343916,0,0
1392325,40000499,1,2
1392327,1308304,1,1
1392327,40000499,1,2
1392328,1308304,1,1
1392328,40000499,1,2
1392366,40000499,1,2
1510103,1322184,0,0
1510103,1322187,1,1
1510103,40095878,1,2
1526502,1308304,1,1
1526519,1127527,1,1
1526602,1115170,1,1
1531442,1343916,0,0
1531494,1115170,1,1
1531506,40000499,1,2
1531562,40000499,1,2
1531571,40000499,1,2
1542723,1127527,1,1
1542799,1115170,1,1
1542811,1127527,1,1
1543301,1127527,1,1
1543307,1127527,1,1
1560817,40173379,1,1
1560907,40224804,1,1
1563758,1115170,1,1
1563896,40173379,1,1
1563954,1127527,1,1
1580508,1545958,0,0
1580508,40095247,1,2
1580631,1115170,1,1
1580858,1332418,0,0
1580858,40008978,1,2
1580865,1332418,0,0
1621470,1322184,0,0
1621470,1322187,1,1
1621470,40095878,1,2
1621496,1154459,1,1
1621523,40033943,1,2
1621523,40173379,1,1
1621538,1127527,1,1
1621643,40033943,1,2
1621643,40173379,1,1
1621659,1545958,0,0
1621659,40095247,1,2
1624445,1174888,0,0
1627814,1343916,0,0
1627858,1174888,0,0
1627868,1343916,0,0
1627911,1343916,0,0
1627917,1545958,0,0
1627917,40095247,1,2
1627918,1343916,0,0
1628028,1343916,0,0
1633050,40224804,1,1
1633131,1115170,1,1
1633221,1545958,0,0
1633221,40095247,1,2
1721590,40228548,1,1
1721960,1343916,0,0
1731748,1519940,1,1
1747604,1343916,0,0
1747632,1545958,0,0
1747632,40095247,1,2
1747653,40173379,1,1
1747664,40173379,1,1
1751433,1127527,1,1
1751818,1127527,1,1
1764148,1343916,0,0
1764173,1127527,1,1
1764173,40173379,1,1
1766424,1127527,1,1
1766608,1308304,1,1
1766608,40000499,1,2
1778458,1545958,0,0
1778458,40095247,1,2
1784294,1154459,1,1
1784347,1127527,1,1
1784359,1115170,1,1
1784359,40173379,1,1
1784368,1127527,1,1
1784368,40173379,1,1
1784377,40173379,1,1
1784384,1332418,0,0
1784384,40008978,1,2
1787202,1115170,1,1
1787202,40173379,1,1
1787326,1115170,1,1
1787326,40173379,1,1
1794118,1127527,1,1
1794146,40033943,1,2
1794427,40173379,1,1
1800534,1127527,1,1
1800534,40173379,1,1
1800600,40173379,1,1
1800688,1332418,0,0
1800688,40008978,1,2
1826628,1545958,0,0
1826628,40095247,1,2
1826881,1174888,0,0
1826882,1332418,0,0
1826882,40008978,1,2
1834455,1127527,1,1
1834455,40173379,1,1
1834483,1301025,0,0
1834483,40160951,1,1
1834483,42902627,2,3
1834483,42902906,2,3
1834510,1115170,1,1
1962154,40224804,1,1
1962288,40173379,1,1
1962293,1301025,0,0
1962293,42902906,2,3
1962470,40033943,1,2
1962470,40173379,1,1
1962497,1332418,0,0
1962497,40008978,1,2
1978725,1545958,0,0
1978725,40095247,1,2
1978805,1332418,0,0
1979318,1545958,0,0
1979318,40095247,1,2
1979429,1115170,1,1
1979429,40173379,1,1
1979582,1127527,1,1
1979582,40173379,1,1
1979823,1174888,0,0
1992687,1127527,1,1
1992797,40173379,1,1
1993052,40173379,1,1
1993060,1174888,0,0
1999606,1545958,0,0
1999606,40095247,1,2
1999607,1127527,1,1
1999767,1174888,0,0
2514723,40173379,1,1
2514730,1115170,1,1
2515025,1332418,0,0
2519867,40033943,1,2
2519867,40173379,1,1
3941331,1545958,0,0
3941331,40095247,1,2
3941513,1308304,1,1
3941513,40000499,1,2
3944172,1545958,0,0
3944172,40095247,1,2
3947011,40173379,1,1
3951768,40033943,1,2
3951768,40173379,1,1
3951801,1115170,1,1
3951874,1545958,0,0
3951874,40095247,1,2
3959630,1174888,0,0
3962053,1343916,0,0
3968967,1308304,1,1
3968967,40000499,1,2
3969015,1545958,0,0
3969015,40095247,1,2
3971448,1115170,1,1
3973581,1115170,1,1
3973684,1127527,1,1
3973713,1174888,0,0
3973748,1545958,0,0
3973748,40095247,1,2
3976115,1545958,0,0
3976115,40095247,1,2
3976202,1332418,0,0
3976202,1545958,0,0
3976251,1127527,1,1
3978369,1545958,0,0
3978369,40095247,1,2
3978431,1332418,0,0
3980858,1174888,0,0
3980892,1115170,1,1
3980992,1115170,1,1
3980997,40173379,1,1
3986524,1332418,0,0
3989279,1127527,1,1
3989368,1545958,0,0
3989368,40095247,1,2
3989443,40173379,1,1
3989457,1127527,1,1
3989463,40033943,1,2
3989463,40173379,1,1
3992073,1127527,1,1
3992319,1127527,1,1
3992333,40033943,1,2
3992333,40173379,1,1
3992338,1127527,1,1
3992339,1127527,1,1
3992339,40173379,1,1
3995207,1332418,0,0
3995207,40008978,1,2
3995349,1308304,1,1
35105244,1127527,1,1
35105244,40173379,1,1
35105261,1127527,1,1
35105503,40000499,1,2
35105734,1521369,0,0
35105734,1521405,1,1
35105734,19019339,2,3
35105734,40072443,1,2
35111112,1127527,1,1
35115602,1127527,1,1
35115730,1127527,1,1
35116314,1332418,0,0
35116314,1545958,0,0
35199952,1127527,1,1
35199962,1127433,2,3
35202565,40033943,1,2
35202565,40173379,1,1
35202622,1545958,0,0
35202622,40095247,1,2
35202786,1174888,0,0
35302033,40033943,1,2
35302033,40173379,1,1
35501753,40033943,1,2
35501753,40173379,1,1
35501769,1127527,1,1
35501810,1545958,0,0
35501810,40095247,1,2
35501844,1308304,1,1
35501881,1545958,0,0
35501881,40095247,1,2
35502027,1127527,1,1
35502027,40173379,1,1
35502046,1127527,1,1
35502713,40033943,1,2
35502713,40173379,1,1
35506817,1545958,0,0
35506817,40095247,1,2
35506941,1174888,0,0
35506991,40173379,1,1
35506993,35604747,2,3
35506993,40224804,1,1
35507585,1174888,0,0
35507611,1115170,1,1
35507652,1127527,1,1
35507733,1322184,0,0
35507733,1322187,1,1
35507733,40095878,1,2
35507832,1308304,1,1
35507832,40000499,1,2
35507965,1545958,0,0
35507965,40095247,1,2
35508039,1545958,0,0
35508039,40095247,1,2
35508066,1332418,0,0
35508066,40008978,1,2
35508211,1127527,1,1
35508236,1332418,0,0
35508267,1127527,1,1
35508270,1115170,1,1
35508298,1308304,1,1
35508298,40000499,1,2
35508319,1174888,0,0
35508602,35604747,2,3
35508602,40224804,1,1
35508745,1115170,1,1
35508762,1174888,0,0
35508845,1174888,0,0
35508924,1332418,0,0
35508924,40008978,1,2
35509096,40033943,1,2
35509096,40173379,1,1
35509182,1127527,1,1
35529420,1545958,0,0
35529420,40095247,1,2
35529633,1127527,1,1
35529634,1127527,1,1
35600095,1343916,0,0
35701831,1545958,0,0
35701831,40095247,1,2
35701854,1545958,0,0
35701854,40095247,1,2
35701998,1545958,0,0
35701998,40095247,1,2
35702029,1545958,0,0
35702029,40095247,1,2
35702044,40000499,1,2
35800002,1174888,0,0
35834933,1115170,1,1
35835274,40033943,1,2
35835274,40173379,1,1
35901914,1521369,0,0
35902884,1174888,0,0
35906883,1174888,0,0
35906903,40139614,1,2
35906923,40000499,1,2
35906938,1308304,1,1
35906938,40000499,1,2
35907012,1545958,0,0
35907012,40095247,1,2
35997351,1127527,1,1
35997572,1332418,0,0
35997572,40008978,1,2
36000035,40228548,1,1
36000210,40173379,1,1
36002919,1545958,0,0
36002919,40095247,1,2
36002964,1332418,0,0
36002964,40008978,1,2
36002993,40173379,1,1
36003679,40033943,1,2
36003679,40173379,1,1
36003703,40000499,1,2
36003849,40033943,1,2
36003849,40173379,1,1
36086888,1332418,0,0
36086888,40008978,1,2
36092893,1127527,1,1
36092901,1127527,1,1
36092901,40173379,1,1
36093151,1127527,1,1
36097448,40173379,1,1
36099951,1521369,0,0
36100176,40173379,1,1
36100257,1343916,0,0
36103076,40173379,1,1
36103153,1174888,0,0
36103201,1115170,1,1
36103251,1115170,1,1
36107093,1545958,0,0
36107093,40095247,1,2
36107126,1343916,0,0
36107157,1115170,1,1
36111116,1127527,1,1
36111131,40173379,1,1
36111283,1519940,1,1
36111430,1539411,2,3
36111871,1545958,0,0
36111871,40095247,1,2
36112074,1545958,0,0
36112074,40095247,1,2
36112080,40228548,1,1
36112123,1521369,0,0
36126488,40033943,1,2
36126488,40173379,1,1
36131452,40173379,1,1
36131529,40173379,1,1
36131535,40033943,1,2
36131535,40173379,1,1
36131545,1174888,0,0
36131590,1127527,1,1
36131603,1332418,0,0
36131603,40008978,1,2
36131616,40173379,1,1
36131621,1308304,1,1
36131621,40000499,1,2
36141011,40173379,1,1
36145920,40173379,1,1
36145984,40033943,1,2
36145984,40173379,1,1
36150941,1332418,0,0
36151021,1115170,1,1
36151215,40033943,1,2
36151215,40173379,1,1
36151256,40000499,1,2
36151304,1127527,1,1
36151316,1127527,1,1
36151502,40228548,1,1
36151666,40173379,1,1
36152830,1545958,0,0
36152830,40095247,1,2
36152889,1115170,1,1
36152889,1115171,2,3
36153082,1127527,1,1
36153336,1115170,1,1
36153336,1115171,2,3
36153533,40173379,1,1
36153535,40173379,1,1
36153602,40173379,1,1
36153674,1127527,1,1
36153713,40228548,1,1
36153878,1127527,1,1
36153999,1127527,1,1
36154111,40033943,1,2
36154111,40173379,1,1
36154123,40033943,1,2
36154123,40173379,1,1
36154131,1127527,1,1
36154199,40033943,1,2
36154199,40173379,1,1
36154234,1545958,0,0
36154234,40095247,1,2
36154239,40173379,1,1
36154398,1545958,0,0
36154398,40095247,1,2
36154426,40000499,1,2
36154476,1127527,1,1
36154476,40173379,1,1
36154597,1343916,0,0
36154987,1154459,1,1
36155101,1127527,1,1
36155105,1343916,0,0
36155136,1127527,1,1
36155136,40173379,1,1
36155154,40033943,1,2
36155154,40173379,1,1
36155267,1545958,0,0
36155267,40095247,1,2
36155448,40000499,1,2
36155780,1127527,1,1
36156196,40139614,1,2
36156202,1127527,1,1
36156311,40033943,1,2
36156311,40173379,1,1
36156606,1343916,0,0
36156679,1343916,0,0
36156691,1343916,0,0
36156920,1127527,1,1
36157171,1127433,2,3
36157237,40033943,1,2
36157269,1521369,0,0
36157447,1308304,1,1
36157481,1301025,0,0
36157481,42902906,2,3
36157620,1332418,0,0
36157637,1127527,1,1
36157685,1545958,0,0
36157685,40095247,1,2
36157687,1115170,1,1
36158049,1174888,0,0
36158092,1115170,1,1
36158495,40173379,1,1
36158776,1127527,1,1
36158796,40033943,1,2
36158796,40173379,1,1
36158804,40033943,1,2
36158804,40173379,1,1
36158860,1127527,1,1
36158860,40173379,1,1
36159115,1521369,0,0
36159152,1127527,1,1
36159190,1332418,0,0
36159190,40008978,1,2
36159200,1521369,0,0
36159229,40033943,1,2
36159229,40173379,1,1
36159247,1322184,0,0
36159247,1322187,1,1
36159247,40095878,1,2
36159429,1521369,0,0
36159540,1521369,0,0
36159597,1174888,0,0
36159626,1521369,0,0
36198902,40173379,1,1
36300066,40000499,1,2
36300110,1332418,0,0
36319348,1332418,0,0
36319348,40008978,1,2
36319379,1127527,1,1
36321974,1174888,0,0
36324520,1154459,1,1
36324572,1545958,0,0
36324572,40095247,1,2
36324714,1174888,0,0
36328270,1127527,1,1
36328277,1154459,1,1
36334045,1545958,0,0
36334045,40095247,1,2
36334111,1115170,1,1
36337690,1343916,0,0
36337809,1127527,1,1
36340307,40033943,1,2
36340307,40173379,1,1
36340354,1332418,0,0
36340354,40008978,1,2
36342862,1343916,0,0
36342887,40173379,1,1
36349139,40000499,1,2
36349369,1343916,0,0
36351512,1545958,0,0
36351512,40095247,1,2
36351518,1322184,0,0
36351518,1322187,1,1
36351518,40095878,1,2
36351551,1545958,0,0
36351551,40095247,1,2
36367808,1545958,0,0
36367808,40095247,1,2
36367825,1545958,0,0
36367825,40095247,1,2
36368447,1545958,0,0
36368447,40095247,1,2
36369331,1127527,1,1
36369621,40033943,1,2
36369621,40173379,1,1
36371458,1127527,1,1
36393617,1521369,0,0
36393679,1521369,0,0
36399591,1127527,1,1
36400144,1332418,0,0
36400275,1127527,1,1
36416409,40173379,1,1
36416431,1343916,0,0
36463263,40000499,1,2
36463329,1545958,0,0
36463329,40095247,1,2
36475223,1521369,0,0
36498292,40228548,1,1
36498295,1174888,0,0
36498311,40000499,1,2
36500006,1308304,1,1
36500248,1174888,0,0
36511945,1127527,1,1
36600055,1308304,1,1
36600055,40000499,1,2
36600069,1127527,1,1
36600195,1127527,1,1
36662725,40173379,1,1
36662939,40033943,1,2
36662939,40173379,1,1
36663013,1127527,1,1
36696426,1115170,1,1
36696426,40173379,1,1
36700172,1545958,0,0
36700172,40095247,1,2
36700174,1545958,0,0
36700174,40095247,1,2
36700223,1332418,0,0
36770833,1127527,1,1
36771005,1127527,1,1
36771011,40033943,1,2
36771011,40173379,1,1
36771041,1127527,1,1
36771109,1154459,1,1
36771115,1174888,0,0
36802024,40033943,1,2
36802024,40173379,1,1
36802101,40173379,1,1
36864262,40033943,1,2
36864262,40173379,1,1
36870455,1127527,1,1
36870491,1521369,0,0
36870609,40033943,1,2
36870609,40173379,1,1
36870714,40033943,1,2
36870714,40173379,1,1
36870727,1308304,1,1
36870727,40000499,1,2
36870798,1127527,1,1
36870829,1322184,0,0
36870829,1322187,1,1
36870829,40095878,1,2
36870832,1343916,0,0
36870868,1127527,1,1
36899766,1127527,1,1
36899827,1127527,1,1
36917229,1174888,0,0
36969925,1127527,1,1
36970024,1127527,1,1
36970024,40173379,1,1
36970324,40033943,1,2
36970324,40173379,1,1
36970390,40000499,1,2
36970472,1174888,0,0
36975986,1332418,0,0
36975986,40008978,1,2
36975994,40033943,1,2
36975994,40173379,1,1
36980907,40033943,1,2
36981112,1127527,1,1
36981579,1127527,1,1
36983224,1545958,0,0
36983224,40095247,1,2
37002072,40000499,1,2
37099947,1127527,1,1
37099949,1127527,1,1
37119787,40173379,1,1
37119958,1332418,0,0
37119958,40008978,1,2
37119974,1332418,0,0
37119974,40008978,1,2
37123151,1521369,0,0
37123151,1521405,1,1
37123151,19019339,2,3
37123151,40072443,1,2
37123267,1127527,1,1
37123267,40173379,1,1
37125714,40173379,1,1
37125741,1174888,0,0
37125796,1127527,1,1
37137384,40000499,1,2
37137438,1545958,0,0
37137438,40095247,1,2
37140270,1127527,1,1
37140273,1332418,0,0
37140273,40008978,1,2
37140449,40033943,1,2
37140449,40173379,1,1
37143514,1521369,0,0
37143521,1545958,0,0
37143521,40095247,1,2
37143546,1521369,0,0
37143549,1343916,0,0
37145776,40033943,1,2
37145776,40173379,1,1
37145811,1343916,0,0
37145812,40033943,1,2
37145812,40173379,1,1
37283382,1115170,1,1
37290586,1545958,0,0
37290586,40095247,1,2
37290590,1332418,0,0
37290732,40033943,1,2
37290732,40173379,1,1
37290743,40033943,1,2
37290743,40173379,1,1
37290792,1322184,0,0
37290792,1322187,1,1
37290792,40095878,1,2
37294869,1545958,0,0
37294869,40095247,1,2
37294891,40033943,1,2
37294891,40173379,1,1
37295164,40033943,1,2
37295164,40173379,1,1
37295166,1127527,1,1
37295593,1127433,2,3
37295621,40173379,1,1
37302150,1545958,0,0
37302150,40095247,1,2
37312959,1332418,0,0
37312959,40008978,1,2
37313743,1545958,0,0
37313743,40095247,1,2
37313762,1174888,0,0
37320074,1115170,1,1
37320074,40173379,1,1
37403916,40173379,1,1
37410320,1174888,0,0
37415905,1127527,1,1
37493814,1115170,1,1
37493814,40173379,1,1
37494113,1545958,0,0
37494113,40095247,1,2
37504576,1127527,1,1
37504576,40173379,1,1
37504693,1545958,0,0
37504693,40095247,1,2
37514708,1545958,0,0
37514708,40095247,1,2
37600291,40173379,1,1
37602385,40173379,1,1
37602403,1115170,1,1
37602454,1174888,0,0
37602522,1308304,1,1
37602522,40000499,1,2
37616283,40033943,1,2
37616283,40173379,1,1
37616382,40033943,1,2
37616382,40173379,1,1
37616423,40000499,1,2
37616795,1127527,1,1
40244644,1127433,2,3
40244679,40033943,1,2
40244679,40173379,1,1
40244684,1127527,1,1
40244685,40033943,1,2
40244685,40173379,1,1
40244808,1521369,0,0
42506179,40228548,1,1
42506261,40033943,1,2
42506261,40173379,1,1
42506421,1545958,0,0
42506421,40095247,1,2
42514604,1127527,1,1
42514625,1332418,0,0
42514702,40033943,1,2
42514702,40173379,1,1
42518394,1127527,1,1
42518394,40173379,1,1
42518516,1154459,1,1
42518577,1174888,0,0
42520114,1521369,0,0
42632911,1127527,1,1
42632923,1521369,0,0
42632923,1521405,1,1
42632923,19019339,2,3
42632923,40072443,1,2
42634384,1174888,0,0
42638788,1343916,0,0
42638944,1127527,1,1
42642770,40033943,1,2
42642774,40033943,1,2
42642867,1308304,1,1
42642867,40000499,1,2
42642943,1115170,1,1
42645181,1174888,0,0
42645299,1115170,1,1
42645299,40173379,1,1
42648945,1127527,1,1
42648945,40173379,1,1
42649037,1154459,1,1
42651566,1127527,1,1
42651659,1332418,0,0
42651776,40173379,1,1
42659572,1127527,1,1
42659572,40173379,1,1
42659645,1127527,1,1
42662298,1332418,0,0
42662311,40173379,1,1
42662344,1115170,1,1
